,gk,jenis,daerah,Cluster
4494,314727.0,TOTAL,PERDESAAN,1
4495,323133.0,TOTAL,PERDESAAN,1
4496,296730.0,TOTAL,PERDESAAN,1
4497,307706.0,TOTAL,PERDESAANPERKOTAAN,1
4498,316296.0,TOTAL,PERDESAANPERKOTAAN,1
4499,325129.0,TOTAL,PERDESAANPERKOTAAN,1
4500,339000.0,TOTAL,PERDESAANPERKOTAAN,1
4501,353074.0,MAKANAN,PERKOTAAN,2
4502,371201.0,MAKANAN,PERKOTAAN,2
4503,375740.0,MAKANAN,PERKOTAAN,2
4504,328597.0,MAKANAN,PERKOTAAN,2
4505,351940.0,MAKANAN,PERDESAAN,3
4506,366811.0,MAKANAN,PERDESAAN,3
4507,373911.0,MAKANAN,PERDESAAN,3
4508,333070.0,MAKANAN,PERDESAAN,3
4509,353109.0,MAKANAN,PERDESAANPERKOTAAN,3
4510,368990.0,MAKANAN,PERDESAANPERKOTAAN,3
4511,374843.0,MAKANAN,PERDESAANPERKOTAAN,3
4512,389959.0,MAKANAN,PERDESAANPERKOTAAN,3
4513,401219.0,MAKANAN,PERKOTAAN,2
4514,413279.0,MAKANAN,PERKOTAAN,2
4515,436651.0,MAKANAN,PERKOTAAN,2
4516,388609.0,MAKANAN,PERKOTAAN,2
4517,398806.0,MAKANAN,PERDESAAN,3
4518,410188.0,MAKANAN,PERDESAAN,3
4519,432069.0,MAKANAN,PERDESAAN,3
4520,389827.0,MAKANAN,PERDESAAN,3
4521,400505.0,MAKANAN,PERDESAANPERKOTAAN,3
4522,411907.0,MAKANAN,PERDESAANPERKOTAAN,3
4523,434960.99999999994,MAKANAN,PERDESAANPERKOTAAN,3
4524,204476.0,MAKANAN,PERDESAANPERKOTAAN,3
4525,212225.99999999997,MAKANAN,PERKOTAAN,2
4526,215502.99999999997,MAKANAN,PERKOTAAN,2
4527,220419.0,MAKANAN,PERKOTAAN,2
4528,209872.99999999997,MAKANAN,PERKOTAAN,2
4529,221332.0,MAKANAN,PERDESAAN,3
4530,230338.99999999997,MAKANAN,PERDESAAN,3
4531,233675.99999999997,MAKANAN,PERDESAAN,3
4532,208787.00000000003,MAKANAN,PERDESAAN,3
4533,219499.99999999997,MAKANAN,PERDESAANPERKOTAAN,3
4534,227208.00000000003,MAKANAN,PERDESAANPERKOTAAN,3
4535,230960.0,MAKANAN,PERDESAANPERKOTAAN,3
4536,233410.99999999997,MAKANAN,PERDESAANPERKOTAAN,3
4537,255318.0,MAKANAN,PERKOTAAN,2
4538,255642.0,MAKANAN,PERKOTAAN,2
4539,259387.0,MAKANAN,PERKOTAAN,2
4540,240903.00000000003,MAKANAN,PERKOTAAN,2
4541,247744.00000000003,MAKANAN,PERDESAAN,3
4542,248042.00000000003,MAKANAN,PERDESAAN,3
4543,249419.99999999997,MAKANAN,PERDESAAN,3
4544,239358.0,MAKANAN,PERDESAAN,3
4545,249543.99999999997,MAKANAN,PERDESAANPERKOTAAN,3
4546,249787.99999999997,MAKANAN,PERDESAANPERKOTAAN,3
4547,251463.0,MAKANAN,PERDESAANPERKOTAAN,3
4548,261198.0,MAKANAN,PERDESAANPERKOTAAN,3
4549,266109.0,NONMAKANAN,PERKOTAAN,0
4550,277068.0,NONMAKANAN,PERKOTAAN,0
4551,278234.0,NONMAKANAN,PERKOTAAN,0
4552,252528.0,NONMAKANAN,PERKOTAAN,0
4553,262158.0,NONMAKANAN,PERDESAAN,4
4554,268940.0,NONMAKANAN,PERDESAAN,4
4555,270167.0,NONMAKANAN,PERDESAAN,4
4556,254518.0,NONMAKANAN,PERDESAAN,4
4557,262966.0,NONMAKANAN,PERDESAANPERKOTAAN,4
4558,270655.0,NONMAKANAN,PERDESAANPERKOTAAN,4
4559,271458.0,NONMAKANAN,PERDESAANPERKOTAAN,4
4560,286970.0,NONMAKANAN,PERDESAANPERKOTAAN,4
4561,299813.0,NONMAKANAN,PERKOTAAN,0
4562,317189.0,NONMAKANAN,PERKOTAAN,0
4563,334024.0,NONMAKANAN,PERKOTAAN,0
4564,278145.0,NONMAKANAN,PERKOTAAN,0
4565,297024.0,NONMAKANAN,PERDESAAN,4
4566,313544.0,NONMAKANAN,PERDESAAN,4
4567,327816.0,NONMAKANAN,PERDESAAN,4
4568,279747.0,NONMAKANAN,PERDESAAN,4
4569,297545.0,NONMAKANAN,PERDESAANPERKOTAAN,4
4570,314221.0,NONMAKANAN,PERDESAANPERKOTAAN,4
4571,329203.0,NONMAKANAN,PERDESAANPERKOTAAN,4
4572,52529.0,NONMAKANAN,PERDESAANPERKOTAAN,4
4573,56854.0,NONMAKANAN,PERKOTAAN,0
4574,57721.0,NONMAKANAN,PERKOTAAN,0
4575,59697.99999999999,NONMAKANAN,PERKOTAAN,0
4576,53237.0,NONMAKANAN,PERKOTAAN,0
4577,58262.0,NONMAKANAN,PERDESAAN,4
4578,60000.99999999999,NONMAKANAN,PERDESAAN,4
4579,62062.99999999999,NONMAKANAN,PERDESAAN,4
4580,53095.0,NONMAKANAN,PERDESAAN,4
4581,57979.0,NONMAKANAN,PERDESAANPERKOTAAN,4
4582,59632.00000000001,NONMAKANAN,PERDESAANPERKOTAAN,4
4583,61558.0,NONMAKANAN,PERDESAANPERKOTAAN,4
4584,61766.0,NONMAKANAN,PERDESAANPERKOTAAN,4
4585,63057.99999999999,NONMAKANAN,PERKOTAAN,0
4586,65681.0,NONMAKANAN,PERKOTAAN,0
4587,67038.0,NONMAKANAN,PERKOTAAN,0
4588,63946.0,NONMAKANAN,PERKOTAAN,0
4589,67392.0,NONMAKANAN,PERDESAAN,4
4590,70469.0,NONMAKANAN,PERDESAAN,4
4591,74140.0,NONMAKANAN,PERDESAAN,4
4592,63493.0,NONMAKANAN,PERDESAAN,4
4593,66374.0,NONMAKANAN,PERDESAANPERKOTAAN,4
4594,69333.0,NONMAKANAN,PERDESAANPERKOTAAN,4
4595,72578.0,NONMAKANAN,PERDESAANPERKOTAAN,4
4596,67608.0,NONMAKANAN,PERDESAANPERKOTAAN,4
4597,74540.0,TOTAL,PERKOTAAN,5
4598,77925.0,TOTAL,PERKOTAAN,5
4599,78733.0,TOTAL,PERKOTAAN,5
4600,75486.0,TOTAL,PERKOTAAN,5
4601,77679.0,TOTAL,PERDESAAN,1
4602,80755.0,TOTAL,PERDESAAN,1
4603,82102.0,TOTAL,PERDESAAN,1
4604,73626.0,TOTAL,PERDESAAN,1
4605,76976.0,TOTAL,PERKOTAAN,5
4606,80088.0,TOTAL,PERKOTAAN,5
4607,81416.0,TOTAL,PERKOTAAN,5
4608,81929.0,TOTAL,PERKOTAAN,5
4609,82480.0,TOTAL,PERDESAAN,1
4610,87516.0,TOTAL,PERDESAAN,1
4611,94951.0,TOTAL,PERDESAAN,1
4612,85163.0,TOTAL,PERDESAAN,1
4613,87574.0,TOTAL,PERDESAANPERKOTAAN,1
4614,91833.0,TOTAL,PERDESAANPERKOTAAN,1
4615,98484.0,TOTAL,PERDESAANPERKOTAAN,1
4616,84504.0,TOTAL,PERDESAANPERKOTAAN,1
4617,86540.0,TOTAL,PERKOTAAN,5
4618,90966.0,TOTAL,PERKOTAAN,5
4619,97774.0,TOTAL,PERKOTAAN,5
4620,218428.99999999997,TOTAL,PERKOTAAN,5
4621,230973.00000000003,TOTAL,PERDESAAN,1
4622,235934.0,TOTAL,PERDESAAN,1
4623,245958.99999999997,TOTAL,PERDESAAN,1
4624,211850.0,TOTAL,PERDESAAN,1
4625,228346.0,TOTAL,PERDESAANPERKOTAAN,1
4626,233215.0,TOTAL,PERDESAANPERKOTAAN,1
4627,246695.00000000003,TOTAL,PERDESAANPERKOTAAN,1
4632,257004.00000000003,TOTAL,PERKOTAAN,5
4633,269080.0,TOTAL,PERDESAAN,1
4634,273224.0,TOTAL,PERDESAAN,1
4635,280117.0,TOTAL,PERDESAAN,1
4636,263110.0,TOTAL,PERDESAAN,1
4637,279594.0,TOTAL,PERDESAANPERKOTAAN,1
4638,290340.0,TOTAL,PERDESAANPERKOTAAN,1
4639,295739.0,TOTAL,PERDESAANPERKOTAAN,1
4640,261882.00000000003,TOTAL,PERDESAANPERKOTAAN,1
4641,277479.0,TOTAL,PERKOTAAN,5
4642,286840.0,TOTAL,PERKOTAAN,5
4643,292518.0,TOTAL,PERKOTAAN,5
4644,295178.0,TOTAL,PERKOTAAN,5
4645,318376.0,TOTAL,PERDESAAN,1
4646,321324.0,TOTAL,PERDESAAN,1
4647,326426.0,TOTAL,PERDESAAN,1
4648,304849.0,TOTAL,PERDESAAN,1
4649,315137.0,TOTAL,PERDESAANPERKOTAAN,1
4650,318512.0,TOTAL,PERDESAANPERKOTAAN,1
4651,323561.0,TOTAL,PERDESAANPERKOTAAN,1
4652,302851.0,TOTAL,PERDESAANPERKOTAAN,1
4653,315918.0,MAKANAN,PERKOTAAN,2
4654,319121.0,MAKANAN,PERKOTAAN,2
4655,324042.0,MAKANAN,PERKOTAAN,2
4656,328806.0,MAKANAN,PERKOTAAN,2
4657,340649.0,MAKANAN,PERDESAAN,3
4658,354993.0,MAKANAN,PERDESAAN,3
4659,356967.0,MAKANAN,PERDESAAN,3
4660,328014.0,MAKANAN,PERDESAAN,3
4661,339838.0,MAKANAN,PERDESAANPERKOTAAN,3
4662,349695.0,MAKANAN,PERDESAANPERKOTAAN,3
4663,352269.0,MAKANAN,PERDESAANPERKOTAAN,3
4664,328144.0,MAKANAN,PERDESAANPERKOTAAN,3
4665,339942.0,MAKANAN,PERKOTAAN,2
4666,350743.0,MAKANAN,PERKOTAAN,2
4667,352874.0,MAKANAN,PERKOTAAN,2
4668,368899.0,MAKANAN,PERKOTAAN,2
4669,382292.0,MAKANAN,PERDESAAN,3
4670,404705.0,MAKANAN,PERDESAAN,3
4671,428973.99999999994,MAKANAN,PERDESAAN,3
4672,363308.0,MAKANAN,PERDESAAN,3
4673,384598.0,MAKANAN,PERDESAANPERKOTAAN,3
4674,405377.0,MAKANAN,PERDESAANPERKOTAAN,3
4675,426299.0,MAKANAN,PERDESAANPERKOTAAN,3
4676,364251.0,MAKANAN,PERDESAANPERKOTAAN,3
4677,384085.0,MAKANAN,PERKOTAAN,2
4678,405187.0,MAKANAN,PERKOTAAN,2
4679,426976.99999999994,MAKANAN,PERKOTAAN,2
4680,293811.0,MAKANAN,PERKOTAAN,2
4681,294604.0,MAKANAN,PERDESAAN,3
4682,301282.0,MAKANAN,PERDESAAN,3
4683,309375.0,MAKANAN,PERDESAAN,3
4684,315018.0,MAKANAN,PERDESAAN,3
4685,320259.0,MAKANAN,PERDESAANPERKOTAAN,3
4686,327734.0,MAKANAN,PERDESAANPERKOTAAN,3
4687,333547.0,MAKANAN,PERDESAANPERKOTAAN,3
4688,306768.0,MAKANAN,PERDESAANPERKOTAAN,3
4689,310278.0,MAKANAN,PERKOTAAN,2
4690,318165.0,MAKANAN,PERKOTAAN,2
4691,324381.0,MAKANAN,PERKOTAAN,2
4692,319133.0,MAKANAN,PERKOTAAN,2
4693,341556.0,MAKANAN,PERDESAAN,3
4694,342923.0,MAKANAN,PERDESAAN,3
4695,356495.0,MAKANAN,PERDESAAN,3
4696,342515.0,MAKANAN,PERDESAAN,3
4697,347373.0,MAKANAN,PERDESAANPERKOTAAN,3
4698,351733.0,MAKANAN,PERDESAANPERKOTAAN,3
4699,364361.0,MAKANAN,PERDESAANPERKOTAAN,3
4700,333356.0,MAKANAN,PERDESAANPERKOTAAN,3
4701,345090.0,NONMAKANAN,PERKOTAAN,0
4702,348099.0,NONMAKANAN,PERKOTAAN,0
4703,361160.0,NONMAKANAN,PERKOTAAN,0
4704,380992.0,NONMAKANAN,PERKOTAAN,0
4705,399149.0,NONMAKANAN,PERDESAAN,4
4706,407169.0,NONMAKANAN,PERDESAAN,4
4707,423607.99999999994,NONMAKANAN,PERDESAAN,4
4708,388514.0,NONMAKANAN,PERDESAAN,4
4709,424033.0,NONMAKANAN,PERDESAANPERKOTAAN,4
4710,428902.0,NONMAKANAN,PERDESAANPERKOTAAN,4
4711,433905.99999999994,NONMAKANAN,PERDESAANPERKOTAAN,4
4712,385303.0,NONMAKANAN,PERDESAANPERKOTAAN,4
4713,414480.00000000006,NONMAKANAN,PERKOTAAN,0
4714,419777.99999999994,NONMAKANAN,PERKOTAAN,0
4715,429678.00000000006,NONMAKANAN,PERKOTAAN,0
4716,431414.0,NONMAKANAN,PERKOTAAN,0
4717,441674.00000000006,NONMAKANAN,PERDESAAN,4
4718,460569.0,NONMAKANAN,PERDESAAN,4
4719,495440.0,NONMAKANAN,PERDESAAN,4
4720,440977.00000000006,NONMAKANAN,PERDESAAN,4
4721,457656.0,NONMAKANAN,PERDESAANPERKOTAAN,4
4722,473777.99999999994,NONMAKANAN,PERDESAANPERKOTAAN,4
4723,497638.0,NONMAKANAN,PERDESAANPERKOTAAN,4
4724,436876.0,NONMAKANAN,PERDESAANPERKOTAAN,4
4725,450442.0,NONMAKANAN,PERKOTAAN,0
4726,468335.0,NONMAKANAN,PERKOTAAN,0
4727,496691.0,NONMAKANAN,PERKOTAAN,0
4728,106536.0,NONMAKANAN,PERKOTAAN,0
4729,110325.0,NONMAKANAN,PERDESAAN,4
4730,111698.0,NONMAKANAN,PERDESAAN,4
4731,115412.99999999999,NONMAKANAN,PERDESAAN,4
4732,84158.0,NONMAKANAN,PERDESAAN,4
4733,85243.0,NONMAKANAN,PERDESAANPERKOTAAN,4
4734,87443.0,NONMAKANAN,PERDESAANPERKOTAAN,4
4735,90151.0,NONMAKANAN,PERDESAANPERKOTAAN,4
4736,92864.0,NONMAKANAN,PERDESAANPERKOTAAN,4
4737,95001.0,NONMAKANAN,PERKOTAAN,0
4738,96137.0,NONMAKANAN,PERKOTAAN,0
4739,100274.99999999999,NONMAKANAN,PERKOTAAN,0
4740,118510.0,NONMAKANAN,PERKOTAAN,0
4741,119996.0,NONMAKANAN,PERDESAAN,4
4742,124804.0,NONMAKANAN,PERDESAAN,4
4743,127819.99999999999,NONMAKANAN,PERDESAAN,4
4744,93271.0,NONMAKANAN,PERDESAAN,4
4745,96192.0,NONMAKANAN,PERDESAANPERKOTAAN,4
4746,96604.0,NONMAKANAN,PERDESAANPERKOTAAN,4
4747,102147.0,NONMAKANAN,PERDESAANPERKOTAAN,4
4748,103508.0,NONMAKANAN,PERDESAANPERKOTAAN,4
4749,106124.00000000001,TOTAL,PERKOTAAN,5
4750,108357.0,TOTAL,PERKOTAAN,5
4751,113012.00000000001,TOTAL,PERKOTAAN,5
4752,139398.0,TOTAL,PERKOTAAN,5
4753,146707.0,TOTAL,PERDESAAN,1
4754,151053.0,TOTAL,PERDESAAN,1
4755,160453.0,TOTAL,PERDESAAN,1
4756,111187.0,TOTAL,PERDESAAN,1
4757,118573.99999999999,TOTAL,PERKOTAAN,5
4758,123188.00000000001,TOTAL,PERKOTAAN,5
4759,132591.0,TOTAL,PERKOTAAN,5
4760,123475.0,TOTAL,PERKOTAAN,5
4761,130898.00000000001,TOTAL,PERDESAAN,1
4762,135419.0,TOTAL,PERDESAAN,1
4763,144007.0,TOTAL,PERDESAAN,1
4764,165150.0,TOTAL,PERDESAAN,1
4765,171643.0,TOTAL,PERDESAANPERKOTAAN,1
4766,178780.0,TOTAL,PERDESAANPERKOTAAN,1
4767,187267.0,TOTAL,PERDESAANPERKOTAAN,1
4768,139669.0,TOTAL,PERDESAANPERKOTAAN,1
4769,142688.0,TOTAL,PERKOTAAN,5
4770,151424.0,TOTAL,PERKOTAAN,5
4771,166486.0,TOTAL,PERKOTAAN,5
4772,150854.0,TOTAL,PERKOTAAN,5
4773,155467.0,TOTAL,PERDESAAN,1
4774,162991.0,TOTAL,PERDESAAN,1
4775,175765.0,TOTAL,PERDESAAN,1
4776,315012.0,TOTAL,PERDESAAN,1
4777,358068.0,TOTAL,PERDESAANPERKOTAAN,1
4778,362783.0,TOTAL,PERDESAANPERKOTAAN,1
4779,369738.0,TOTAL,PERDESAANPERKOTAAN,1
4780,285967.0,TOTAL,PERDESAANPERKOTAAN,1
4781,339466.0,TOTAL,PERKOTAAN,5
4782,345536.0,TOTAL,PERKOTAAN,5
4783,355478.0,TOTAL,PERKOTAAN,5
4788,400347.0,TOTAL,PERDESAAN,1
4789,404929.0,TOTAL,PERDESAANPERKOTAAN,1
4790,412980.0,TOTAL,PERDESAANPERKOTAAN,1
4791,424787.99999999994,TOTAL,PERDESAANPERKOTAAN,1
4792,399176.0,TOTAL,PERDESAANPERKOTAAN,1
4793,405502.0,TOTAL,PERKOTAAN,5
4794,415176.99999999994,TOTAL,PERKOTAAN,5
4795,423698.0,TOTAL,PERKOTAAN,5
4796,399632.0,TOTAL,PERKOTAAN,5
4797,405279.0,TOTAL,PERDESAAN,1
4798,414302.0,TOTAL,PERDESAAN,1
4799,424656.0,TOTAL,PERDESAAN,1
4800,437644.0,TOTAL,PERDESAAN,1
4801,461552.0,TOTAL,PERDESAANPERKOTAAN,1
4802,467727.00000000006,TOTAL,PERDESAANPERKOTAAN,1
4803,484316.0,TOTAL,PERDESAANPERKOTAAN,1
4804,435787.0,TOTAL,PERDESAANPERKOTAAN,1
4805,443565.0,MAKANAN,PERKOTAAN,2
4806,448337.0,MAKANAN,PERKOTAAN,2
4807,466507.99999999994,MAKANAN,PERKOTAAN,2
4808,436864.0,MAKANAN,PERKOTAAN,2
4809,451214.00000000006,MAKANAN,PERDESAAN,3
4810,456456.0,MAKANAN,PERDESAAN,3
4811,474172.0,MAKANAN,PERDESAAN,3
4812,520390.00000000006,MAKANAN,PERDESAAN,3
4813,545855.0,MAKANAN,PERDESAANPERKOTAAN,3
4814,558222.0,MAKANAN,PERDESAANPERKOTAAN,3
4815,584061.0,MAKANAN,PERDESAANPERKOTAAN,3
4816,499700.99999999994,MAKANAN,PERDESAANPERKOTAAN,3
4817,542606.0,MAKANAN,PERKOTAAN,2
4818,552090.0,MAKANAN,PERKOTAAN,2
4819,566497.0,MAKANAN,PERKOTAAN,2
4820,508778.0,MAKANAN,PERKOTAAN,2
4821,545378.0,MAKANAN,PERDESAAN,3
4822,555197.0,MAKANAN,PERDESAAN,3
4823,573685.0,MAKANAN,PERDESAAN,3
4824,596564.0,MAKANAN,PERDESAAN,3
4825,613316.0,MAKANAN,PERDESAANPERKOTAAN,3
4826,639349.0,MAKANAN,PERDESAANPERKOTAAN,3
4827,682707.0,MAKANAN,PERDESAANPERKOTAAN,3
4828,580646.0,MAKANAN,PERDESAANPERKOTAAN,3
4829,600344.0,MAKANAN,PERKOTAAN,2
4830,625202.0,MAKANAN,PERKOTAAN,2
4831,664124.0,MAKANAN,PERKOTAAN,2
4832,587730.0,MAKANAN,PERKOTAAN,2
4833,605909.0,MAKANAN,PERDESAAN,3
4834,631326.0,MAKANAN,PERDESAAN,3
4835,672456.0,MAKANAN,PERDESAAN,3
4836,279379.0,MAKANAN,PERDESAAN,3
4837,292989.0,MAKANAN,PERDESAANPERKOTAAN,3
4838,301209.0,MAKANAN,PERDESAANPERKOTAAN,3
4839,311558.0,MAKANAN,PERDESAANPERKOTAAN,3
4840,273858.0,MAKANAN,PERDESAANPERKOTAAN,3
4841,289208.0,MAKANAN,PERKOTAAN,2
4842,298037.0,MAKANAN,PERKOTAAN,2
4843,301999.0,MAKANAN,PERKOTAAN,2
4844,275361.0,MAKANAN,PERKOTAAN,2
4845,290237.0,MAKANAN,PERDESAAN,3
4846,295078.0,MAKANAN,PERDESAAN,3
4847,304466.0,MAKANAN,PERDESAAN,3
4848,315481.0,MAKANAN,PERDESAAN,3
4849,318011.0,MAKANAN,PERDESAANPERKOTAAN,3
4850,330654.0,MAKANAN,PERDESAANPERKOTAAN,3
4851,331690.0,MAKANAN,PERDESAANPERKOTAAN,3
4852,303436.0,MAKANAN,PERDESAANPERKOTAAN,3
4853,307493.0,NONMAKANAN,PERKOTAAN,0
4854,320771.0,NONMAKANAN,PERKOTAAN,0
4855,329212.0,NONMAKANAN,PERKOTAAN,0
4856,306642.0,NONMAKANAN,PERKOTAAN,0
4857,310354.0,NONMAKANAN,PERDESAAN,4
4858,323639.0,NONMAKANAN,PERDESAAN,4
4859,329899.0,NONMAKANAN,PERDESAAN,4
4860,352536.0,NONMAKANAN,PERDESAAN,4
4861,358394.0,NONMAKANAN,PERDESAANPERKOTAAN,4
4862,360482.0,NONMAKANAN,PERDESAANPERKOTAAN,4
4863,364415.0,NONMAKANAN,PERDESAANPERKOTAAN,4
4864,343631.0,NONMAKANAN,PERDESAANPERKOTAAN,4
4865,344340.0,NONMAKANAN,PERKOTAAN,0
4866,357381.0,NONMAKANAN,PERKOTAAN,0
4867,361627.0,NONMAKANAN,PERKOTAAN,0
4868,346075.0,NONMAKANAN,PERKOTAAN,0
4869,348361.0,NONMAKANAN,PERDESAAN,4
4870,358264.0,NONMAKANAN,PERDESAAN,4
4871,362406.0,NONMAKANAN,PERDESAAN,4
4872,383780.0,NONMAKANAN,PERDESAAN,4
4873,398678.0,NONMAKANAN,PERDESAANPERKOTAAN,4
4874,405708.0,NONMAKANAN,PERDESAANPERKOTAAN,4
4875,429918.99999999994,NONMAKANAN,PERDESAANPERKOTAAN,4
4876,376259.0,NONMAKANAN,PERDESAANPERKOTAAN,4
4877,390416.0,NONMAKANAN,PERKOTAAN,0
4878,396637.0,NONMAKANAN,PERKOTAAN,0
4879,420427.99999999994,NONMAKANAN,PERKOTAAN,0
4880,378475.0,NONMAKANAN,PERKOTAAN,0
4881,392506.0,NONMAKANAN,PERDESAAN,4
4882,399127.0,NONMAKANAN,PERDESAAN,4
4883,423139.00000000006,NONMAKANAN,PERDESAAN,4
4884,81553.0,NONMAKANAN,PERDESAAN,4
4885,85550.0,NONMAKANAN,PERDESAANPERKOTAAN,4
4886,89579.0,NONMAKANAN,PERDESAANPERKOTAAN,4
4887,93810.0,NONMAKANAN,PERDESAANPERKOTAAN,4
4888,63930.0,NONMAKANAN,PERDESAANPERKOTAAN,4
4889,67117.0,NONMAKANAN,PERKOTAAN,0
4890,73252.0,NONMAKANAN,PERKOTAAN,0
4891,77455.0,NONMAKANAN,PERKOTAAN,0
4892,68726.0,NONMAKANAN,PERKOTAAN,0
4893,72134.0,NONMAKANAN,PERDESAAN,4
4894,81476.0,NONMAKANAN,PERDESAAN,4
4895,82024.0,NONMAKANAN,PERDESAAN,4
4896,94931.0,NONMAKANAN,PERDESAAN,4
4897,95786.0,NONMAKANAN,PERDESAANPERKOTAAN,4
4898,98243.0,NONMAKANAN,PERDESAANPERKOTAAN,4
4899,118003.0,NONMAKANAN,PERDESAANPERKOTAAN,4
4900,80348.0,NONMAKANAN,PERDESAANPERKOTAAN,4
4901,83421.0,TOTAL,PERKOTAAN,5
4902,84786.0,TOTAL,PERKOTAAN,5
4903,86329.0,TOTAL,PERKOTAAN,5
4904,84356.0,TOTAL,PERKOTAAN,5
4905,86985.0,TOTAL,PERDESAAN,1
4906,88628.0,TOTAL,PERDESAAN,1
4907,95381.0,TOTAL,PERDESAAN,1
4908,121937.99999999999,TOTAL,PERDESAAN,1
4909,125669.99999999999,TOTAL,PERKOTAAN,5
4910,128282.0,TOTAL,PERKOTAAN,5
4911,130288.0,TOTAL,PERKOTAAN,5
4912,89184.0,TOTAL,PERKOTAAN,5
4913,91693.0,TOTAL,PERDESAAN,1
4914,94698.0,TOTAL,PERDESAAN,1
4915,97954.0,TOTAL,PERDESAAN,1
4916,98575.0,TOTAL,PERDESAAN,1
4917,101087.0,TOTAL,PERDESAANPERKOTAAN,1
4918,104375.0,TOTAL,PERDESAANPERKOTAAN,1
4919,107190.0,TOTAL,PERDESAANPERKOTAAN,1
4920,132670.0,TOTAL,PERDESAANPERKOTAAN,1
4921,134553.0,TOTAL,PERKOTAAN,5
4922,136264.0,TOTAL,PERKOTAAN,5
4923,143872.0,TOTAL,PERKOTAAN,5
4924,102193.0,TOTAL,PERKOTAAN,5
4925,104581.0,TOTAL,PERDESAAN,1
4926,106750.99999999999,TOTAL,PERDESAAN,1
4927,111933.00000000001,TOTAL,PERDESAAN,1
4928,110900.00000000001,TOTAL,PERDESAAN,1
4929,112927.0,TOTAL,PERDESAANPERKOTAAN,1
4930,115255.0,TOTAL,PERDESAANPERKOTAAN,1
4931,121138.00000000001,TOTAL,PERDESAANPERKOTAAN,1
4932,284374.0,TOTAL,PERDESAANPERKOTAAN,1
4933,317176.0,TOTAL,PERKOTAAN,5
4934,321231.0,TOTAL,PERKOTAAN,5
4935,339561.0,TOTAL,PERKOTAAN,5
4936,248026.00000000003,TOTAL,PERKOTAAN,5
4937,281482.0,TOTAL,PERDESAAN,1
4938,286242.0,TOTAL,PERDESAAN,1
4939,307374.0,TOTAL,PERDESAAN,1
4944,360933.0,TOTAL,PERDESAANPERKOTAAN,1
4945,378538.0,TOTAL,PERKOTAAN,5
4946,390788.0,TOTAL,PERKOTAAN,5
4947,405368.0,TOTAL,PERKOTAAN,5
4948,337789.0,TOTAL,PERKOTAAN,5
4949,356325.0,TOTAL,PERDESAAN,1
4950,371289.0,TOTAL,PERDESAAN,1
4951,379454.0,TOTAL,PERDESAAN,1
4952,344087.0,TOTAL,PERDESAAN,1
4953,362371.0,TOTAL,PERDESAANPERKOTAAN,1
4954,376554.0,TOTAL,PERDESAANPERKOTAAN,1
4955,386490.0,TOTAL,PERDESAANPERKOTAAN,1
4956,410412.0,TOTAL,PERDESAANPERKOTAAN,1
4957,413797.0,MAKANAN,PERKOTAAN,2
4958,428897.0,MAKANAN,PERKOTAAN,2
4959,449692.99999999994,MAKANAN,PERKOTAAN,2
4960,383784.0,MAKANAN,PERKOTAAN,2
4961,390914.0,MAKANAN,PERDESAAN,3
4962,405558.0,MAKANAN,PERDESAAN,3
4963,415541.0,MAKANAN,PERDESAAN,3
4964,390998.0,MAKANAN,PERDESAAN,3
4965,397339.0,MAKANAN,PERDESAANPERKOTAAN,3
4966,412266.99999999994,MAKANAN,PERDESAANPERKOTAAN,3
4967,425280.0,MAKANAN,PERDESAANPERKOTAAN,3
4968,474474.99999999994,MAKANAN,PERDESAANPERKOTAAN,3
4969,484063.99999999994,MAKANAN,PERKOTAAN,2
4970,488764.0,MAKANAN,PERKOTAAN,2
4971,494702.99999999994,MAKANAN,PERKOTAAN,2
4972,432815.0,MAKANAN,PERKOTAAN,2
4973,436033.00000000006,MAKANAN,PERDESAAN,3
4974,452080.00000000006,MAKANAN,PERDESAAN,3
4975,459580.0,MAKANAN,PERDESAAN,3
4976,444650.0,MAKANAN,PERDESAAN,3
4977,449448.0,MAKANAN,PERDESAANPERKOTAAN,3
4978,462639.0,MAKANAN,PERDESAANPERKOTAAN,3
4979,469596.0,MAKANAN,PERDESAANPERKOTAAN,3
4980,516449.99999999994,MAKANAN,PERDESAANPERKOTAAN,3
4981,533231.0,MAKANAN,PERKOTAAN,2
4982,541972.0,MAKANAN,PERKOTAAN,2
4983,573792.0,MAKANAN,PERKOTAAN,2
4984,478452.00000000006,MAKANAN,PERKOTAAN,2
4985,494997.00000000006,MAKANAN,PERDESAAN,3
4986,503388.0,MAKANAN,PERDESAAN,3
4987,532361.0,MAKANAN,PERDESAAN,3
4988,489375.0,MAKANAN,PERDESAAN,3
4989,505432.99999999994,MAKANAN,PERDESAANPERKOTAAN,3
4990,514382.0,MAKANAN,PERDESAANPERKOTAAN,3
4991,544277.0,MAKANAN,PERDESAANPERKOTAAN,3
4992,328107.0,MAKANAN,PERDESAANPERKOTAAN,3
4993,346945.0,MAKANAN,PERKOTAAN,2
4994,355672.0,MAKANAN,PERKOTAAN,2
4995,370573.0,MAKANAN,PERKOTAAN,2
4996,358458.0,MAKANAN,PERKOTAAN,2
4997,374902.0,MAKANAN,PERDESAAN,3
4998,382574.0,MAKANAN,PERDESAAN,3
4999,391900.0,MAKANAN,PERDESAAN,3
5000,346975.0,MAKANAN,PERDESAAN,3
